        Time                X1                X2                DX        Collision
 4560.000000    4.86885071e-02    3.46494433e+01                 3 [ 4.86885071e-022.16492120e-090.00000000e+00 ]                 01
 4570.000000    5.54336151e-02    3.46815388e+01                 3 [ 5.54336151e-02-1.16128886e-090.00000000e+00 ]                 01
 4580.000000    6.20620543e-02    3.47166308e+01                 3 [ 6.20620543e-02-1.61066923e-090.00000000e+00 ]                 01
 4590.000000    6.80851215e-02    3.47550758e+01                 3 [ 6.80851215e-02-1.47106816e-090.00000000e+00 ]                 01
 4600.000000    6.92638776e-02    3.47971672e+01                 3 [ 6.92638776e-023.01788857e-090.00000000e+00 ]                 01
 4610.000000    6.14582166e-02    3.48429314e+01                 3 [ 6.14582166e-023.85327415e-090.00000000e+00 ]                 01
 4620.000000    4.43581624e-02    3.48919077e+01                 3 [ 4.43581624e-02-3.25992339e-090.00000000e+00 ]                 01
 4630.000000    2.93211954e-02    3.49432405e+01                 3 [ 2.93211954e-02-4.99572034e-090.00000000e+00 ]                 01
 4640.000000    1.04482011e-02    3.49960764e+01                 3 [ 1.04482011e-02-6.75723999e-100.00000000e+00 ]                 01
 4650.000000   -1.20113711e-02    3.50493936e+01                 3 [ -1.20113711e-021.60716047e-090.00000000e+00 ]                 01
 4660.000000   -3.78797566e-02    3.51019705e+01                 3 [ -3.78797566e-025.29507086e-100.00000000e+00 ]                 01
 4670.000000   -6.03506005e-02    3.51524618e+01                 3 [ -6.03506005e-02-4.92091203e-090.00000000e+00 ]                 01
 4680.000000   -6.93605170e-02    3.51997307e+01                 3 [ -6.93605170e-02-2.97073737e-090.00000000e+00 ]                 01
 4690.000000   -7.03674657e-02    3.52432911e+01                 3 [ -7.03674657e-021.98084951e-080.00000000e+00 ]                 01
 4700.000000   -6.41408879e-02    3.52831039e+01                 3 [ -6.41408879e-02-3.32455354e-090.00000000e+00 ]                 01
 4710.000000   -5.16878310e-02    3.53195417e+01                 3 [ -5.16878310e-02-9.17890191e-090.00000000e+00 ]                 01
 4720.000000   -4.15519730e-02    3.53532236e+01                 3 [ -4.15519730e-023.17605221e-090.00000000e+00 ]                 01
 4730.000000   -3.27943848e-02    3.53846967e+01                 3 [ -3.27943848e-023.04831919e-090.00000000e+00 ]                 01
 4740.000000   -2.41156725e-02    3.54144367e+01                 3 [ -2.41156725e-02-5.50324151e-090.00000000e+00 ]                 01
 4750.000000   -1.69803627e-02    3.54428892e+01                 3 [ -1.69803627e-022.66681757e-090.00000000e+00 ]                 01
 4760.000000   -1.28964685e-02    3.54703976e+01                 3 [ -1.28964685e-021.01928336e-090.00000000e+00 ]                 01
 4770.000000   -9.58882609e-03    3.54972110e+01                 3 [ -9.58882609e-031.14832614e-110.00000000e+00 ]                 01
 4780.000000   -7.60311088e-03    3.55235036e+01                 3 [ -7.60311088e-031.03141717e-090.00000000e+00 ]                 01
 4790.000000   -2.24758214e-03    3.55494188e+01                 3 [ -2.24758214e-033.49178415e-090.00000000e+00 ]                 01
 4800.000000    5.24773655e-03    3.55752434e+01                 3 [ 5.24773655e-032.05022180e-090.00000000e+00 ]                 01
 4810.000000    1.38768302e-02    3.56013835e+01                 3 [ 1.38768302e-02-3.31788302e-090.00000000e+00 ]                 01
 4820.000000    2.06411775e-02    3.56282859e+01                 3 [ 2.06411775e-02-3.11229444e-090.00000000e+00 ]                 01
 4830.000000    2.39150676e-02    3.56562959e+01                 3 [ 2.39150676e-021.27714841e-090.00000000e+00 ]                 01
 4840.000000    2.32074542e-02    3.56855775e+01                 3 [ 2.32074542e-021.12317636e-090.00000000e+00 ]                 01
 4850.000000    1.75693677e-02    3.57160705e+01                 3 [ 1.75693677e-023.17596375e-090.00000000e+00 ]                 01
 4860.000000    1.02439161e-02    3.57474800e+01                 3 [ 1.02439161e-024.98401367e-090.00000000e+00 ]                 01
 4870.000000    1.50559956e-03    3.57794074e+01                 3 [ 1.50559956e-03-3.94304159e-090.00000000e+00 ]                 01
 4880.000000   -8.72309193e-03    3.58113787e+01                 3 [ -8.72309193e-03-3.68699422e-090.00000000e+00 ]                 01
 4890.000000   -2.12261062e-02    3.58428341e+01                 3 [ -2.12261062e-02-7.38019916e-100.00000000e+00 ]                 01
 4900.000000   -3.66774438e-02    3.58730915e+01                 3 [ -3.66774438e-028.35945132e-100.00000000e+00 ]                 01
 4910.000000   -5.43143446e-02    3.59013108e+01                 3 [ -5.43143446e-025.53132423e-100.00000000e+00 ]                 01
 4920.000000   -6.94081451e-02    3.59265672e+01                 3 [ -6.94081451e-028.40398463e-100.00000000e+00 ]                 01
 4930.000000   -8.06393631e-02    3.59480651e+01                 3 [ -8.06393631e-028.42515906e-100.00000000e+00 ]                 01
 4940.000000   -8.91436930e-02    3.59652029e+01                 3 [ -8.91436930e-022.98579500e-100.00000000e+00 ]                 01
 4950.000000   -9.41007071e-02    3.59775340e+01                 3 [ -9.41007071e-02-2.47865467e-100.00000000e+00 ]                 01
 4960.000000   -9.17074586e-02    3.59848287e+01                 3 [ -9.17074586e-02-2.28902413e-100.00000000e+00 ]                 01
 4970.000000   -8.05107689e-02    3.59872488e+01                 3 [ -8.05107689e-02-8.45850942e-100.00000000e+00 ]                 01
 4980.000000   -6.09453532e-02    3.59854225e+01                 3 [ -6.09453532e-02-1.20105026e-090.00000000e+00 ]                 01
 4990.000000   -3.48252239e-02    3.59804215e+01                 3 [ -3.48252239e-02-1.08159311e-090.00000000e+00 ]                 01
 5000.000000   -8.32631655e-03    3.59736331e+01                 3 [ -8.32631655e-03-1.99781244e-100.00000000e+00 ]                 01
 5010.000000    1.48031158e-02    3.59664594e+01                 3 [ 1.48031158e-027.98776174e-100.00000000e+00 ]                 01
 5020.000000    3.59951655e-02    3.59601456e+01                 3 [ 3.59951655e-026.64332997e-100.00000000e+00 ]                 01
 5030.000000    5.40052107e-02    3.59558205e+01                 3 [ 5.40052107e-023.59573449e-100.00000000e+00 ]                 01
 5040.000000    6.55703740e-02    3.59544206e+01                 3 [ 6.55703740e-02-4.13580921e-100.00000000e+00 ]                 01
 5050.000000    7.04583431e-02    3.59565473e+01                 3 [ 7.04583431e-02-1.92347353e-090.00000000e+00 ]                 01
 5060.000000    6.93413266e-02    3.59624445e+01                 3 [ 6.93413266e-02-1.73374262e-090.00000000e+00 ]                 01
 5070.000000    6.56685407e-02    3.59720554e+01                 3 [ 6.56685407e-02-5.78034263e-100.00000000e+00 ]                 01
 5080.000000    6.09985117e-02    3.59851846e+01                 3 [ 6.09985117e-02-7.26121089e-100.00000000e+00 ]                 01
 5090.000000    5.45181627e-02    3.60015713e+01                 3 [ 5.45181627e-02-1.85906263e-100.00000000e+00 ]                 01
 5100.000000    4.81453024e-02    3.60208705e+01                 3 [ 4.81453024e-025.50531961e-100.00000000e+00 ]                 01
 5110.000000    4.56271411e-02    3.60427674e+01                 3 [ 4.56271411e-023.39935707e-100.00000000e+00 ]                 01
 5120.000000    4.39611036e-02    3.60671182e+01                 3 [ 4.39611036e-02-7.89442597e-100.00000000e+00 ]                 01
 5130.000000    4.10550718e-02    3.60938213e+01                 3 [ 4.10550718e-02-1.99547750e-090.00000000e+00 ]                 01
 5140.000000    3.83037021e-02    3.61227190e+01                 3 [ 3.83037021e-02-1.10716017e-090.00000000e+00 ]                 01
 5150.000000    3.71369000e-02    3.61536757e+01                 3 [ 3.71369000e-02-3.79412328e-100.00000000e+00 ]                 01
 5160.000000    3.66368190e-02    3.61866257e+01                 3 [ 3.66368190e-02-3.58321769e-110.00000000e+00 ]                 01
 5170.000000    3.82896121e-02    3.62215563e+01                 3 [ 3.82896121e-02-1.60236828e-090.00000000e+00 ]                 01
 5180.000000    4.63258927e-02    3.62585677e+01                 3 [ 4.63258927e-02-2.73307445e-090.00000000e+00 ]                 01
 5190.000000    4.60407207e-02    3.62978642e+01                 3 [ 4.60407207e-025.24139578e-090.00000000e+00 ]                 01
 5200.000000    4.57775977e-02    3.63396006e+01                 3 [ 4.57775977e-021.97998474e-090.00000000e+00 ]                 01
 5210.000000    4.58829783e-02    3.63837986e+01                 3 [ 4.58829783e-02-3.02441026e-090.00000000e+00 ]                 01
 5220.000000    4.59986723e-02    3.64304578e+01                 3 [ 4.59986723e-02-3.11229829e-090.00000000e+00 ]                 01
 5230.000000    4.51069105e-02    3.64795687e+01                 3 [ 4.51069105e-025.90741012e-100.00000000e+00 ]                 01
 5240.000000    3.73628859e-02    3.65309976e+01                 3 [ 3.73628859e-02-1.47358538e-110.00000000e+00 ]                 01
 5250.000000    2.85628087e-02    3.65843925e+01                 3 [ 2.85628087e-025.43988590e-100.00000000e+00 ]                 01
 5260.000000    2.00191825e-02    3.66392923e+01                 3 [ 2.00191825e-022.48262796e-100.00000000e+00 ]                 01
 5270.000000    1.20714443e-02    3.66952408e+01                 3 [ 1.20714443e-02-2.21717071e-090.00000000e+00 ]                 01
 5280.000000    7.25988956e-03    3.67518348e+01                 3 [ 7.25988956e-03-1.41011277e-090.00000000e+00 ]                 01
 5290.000000    3.35848727e-03    3.68088125e+01                 3 [ 3.35848727e-033.26901936e-090.00000000e+00 ]                 01
 5300.000000   -4.13568372e-03    3.68659325e+01                 3 [ -4.13568372e-033.53640943e-090.00000000e+00 ]                 01
 5310.000000   -1.04145499e-02    3.69228195e+01                 3 [ -1.04145499e-02-6.46109501e-090.00000000e+00 ]                 01
 5320.000000   -2.11545040e-02    3.69790966e+01                 3 [ -2.11545040e-02-1.44145846e-090.00000000e+00 ]                 01
 5330.000000   -3.54344968e-02    3.70341796e+01                 3 [ -3.54344968e-021.24159467e-090.00000000e+00 ]                 01
 5340.000000   -5.14846155e-02    3.70872961e+01                 3 [ -5.14846155e-028.33702445e-100.00000000e+00 ]                 01
 5350.000000   -6.40240392e-02    3.71376202e+01                 3 [ -6.40240392e-02-3.10857750e-090.00000000e+00 ]                 01
 5360.000000   -7.80826086e-02    3.71844595e+01                 3 [ -7.80826086e-027.53319743e-090.00000000e+00 ]                 01
 5370.000000   -9.22097812e-02    3.72270558e+01                 3 [ -9.22097812e-022.18588862e-090.00000000e+00 ]                 01
 5380.000000   -1.03433463e-01    3.72646693e+01                 3 [ -1.03433463e-013.32154191e-090.00000000e+00 ]                 01
 5390.000000   -1.01851297e-01    3.72968464e+01                 3 [ -1.01851297e-01-7.00489620e-090.00000000e+00 ]                 01
 5400.000000   -9.59793437e-02    3.73235936e+01                 3 [ -9.59793437e-025.69556084e-100.00000000e+00 ]                 01
 5410.000000   -8.64090850e-02    3.73452273e+01                 3 [ -8.64090850e-02-9.26250965e-100.00000000e+00 ]                 01
 5420.000000   -7.30260956e-02    3.73622719e+01                 3 [ -7.30260956e-02-2.27752802e-090.00000000e+00 ]                 01
 5430.000000   -5.70862460e-02    3.73754514e+01                 3 [ -5.70862460e-02-1.03204858e-090.00000000e+00 ]                 01
 5440.000000   -4.13198919e-02    3.73856104e+01                 3 [ -4.13198919e-024.53207005e-090.00000000e+00 ]                 01
 5450.000000   -2.63899341e-02    3.73935902e+01                 3 [ -2.63899341e-02-5.61956355e-100.00000000e+00 ]                 01
 5460.000000   -8.49380876e-03    3.74002205e+01                 3 [ -8.49380876e-03-9.83084232e-100.00000000e+00 ]                 01
 5470.000000    9.62917985e-03    3.74064540e+01                 3 [ 9.62917985e-031.54561220e-090.00000000e+00 ]                 01
 5480.000000    2.50565119e-02    3.74132452e+01                 3 [ 2.50565119e-02-8.61359767e-110.00000000e+00 ]                 01
 5490.000000    3.93977233e-02    3.74214270e+01                 3 [ 3.93977233e-02-2.97793553e-090.00000000e+00 ]                 01
 5500.000000    5.17738636e-02    3.74317587e+01                 3 [ 5.17738636e-02-3.20820109e-090.00000000e+00 ]                 01
 5510.000000    6.15815712e-02    3.74448982e+01                 3 [ 6.15815712e-02-8.80508844e-100.00000000e+00 ]                 01
 5520.000000    6.64824067e-02    3.74613462e+01                 3 [ 6.64824067e-026.77437326e-100.00000000e+00 ]                 01
 5530.000000    6.47296142e-02    3.74813430e+01                 3 [ 6.47296142e-02-1.07851625e-100.00000000e+00 ]                 01
 5540.000000    5.99896030e-02    3.75048138e+01                 3 [ 5.99896030e-021.93917455e-090.00000000e+00 ]                 01
 5550.000000    5.29324481e-02    3.75314787e+01                 3 [ 5.29324481e-026.43913489e-100.00000000e+00 ]                 01
 5560.000000    4.46016759e-02    3.75609592e+01                 3 [ 4.46016759e-02-7.31671977e-100.00000000e+00 ]                 01
 5570.000000    3.45644264e-02    3.75927979e+01                 3 [ 3.45644264e-02-1.11541232e-090.00000000e+00 ]                 01
 5580.000000    2.33104202e-02    3.76264548e+01                 3 [ 2.33104202e-025.29241052e-100.00000000e+00 ]                 01
 5590.000000    1.11650783e-02    3.76613210e+01                 3 [ 1.11650783e-024.65312449e-100.00000000e+00 ]                 01
 5600.000000   -2.70975235e-03    3.76967373e+01                 3 [ -2.70975235e-039.67183557e-130.00000000e+00 ]                 01
 5610.000000   -1.92171925e-02    3.77319470e+01                 3 [ -1.92171925e-02-4.85780067e-100.00000000e+00 ]                 01
 5620.000000   -3.59546753e-02    3.77660681e+01                 3 [ -3.59546753e-029.40906805e-100.00000000e+00 ]                 01
 5630.000000   -4.82900321e-02    3.77982308e+01                 3 [ -4.82900321e-021.51402111e-090.00000000e+00 ]                 01
 5640.000000   -5.49226049e-02    3.78277963e+01                 3 [ -5.49226049e-021.66641457e-090.00000000e+00 ]                 01
 5650.000000   -5.86292862e-02    3.78544057e+01                 3 [ -5.86292862e-021.80129945e-090.00000000e+00 ]                 01
 5660.000000   -5.80893022e-02    3.78778772e+01                 3 [ -5.80893022e-022.12563482e-100.00000000e+00 ]                 01
 5670.000000   -5.16951945e-02    3.78982656e+01                 3 [ -5.16951945e-02-1.46084153e-090.00000000e+00 ]                 01
 5680.000000   -4.14861158e-02    3.79159165e+01                 3 [ -4.14861158e-02-3.05807105e-090.00000000e+00 ]                 01
 5690.000000   -2.84525402e-02    3.79313856e+01                 3 [ -2.84525402e-023.16968489e-090.00000000e+00 ]                 01
 5700.000000   -1.32460312e-02    3.79453798e+01                 3 [ -1.32460312e-025.92530776e-100.00000000e+00 ]                 01
 5710.000000    1.03333781e-03    3.79587045e+01                 3 [ 1.03333781e-03-1.92474758e-090.00000000e+00 ]                 01
 5720.000000    1.17350773e-02    3.79721085e+01                 3 [ 1.17350773e-02-8.92351119e-100.00000000e+00 ]                 01
 5730.000000    1.83908697e-02    3.79861532e+01                 3 [ 1.83908697e-021.49513212e-090.00000000e+00 ]                 01
 5740.000000    2.14218775e-02    3.80011876e+01                 3 [ 2.14218775e-026.29374776e-110.00000000e+00 ]                 01
 5750.000000    2.00868919e-02    3.80173566e+01                 3 [ 2.00868919e-028.20164219e-100.00000000e+00 ]                 01
 5760.000000    1.74209536e-02    3.80345934e+01                 3 [ 1.74209536e-021.76915290e-090.00000000e+00 ]                 01
 5770.000000    1.64625555e-02    3.80527714e+01                 3 [ 1.64625555e-02-3.62509887e-100.00000000e+00 ]                 01
 5780.000000    1.63446230e-02    3.80718380e+01                 3 [ 1.63446230e-02-2.05721103e-090.00000000e+00 ]                 01
 5790.000000    1.79069873e-02    3.80917923e+01                 3 [ 1.79069873e-02-3.00749019e-090.00000000e+00 ]                 01
 5800.000000    2.31245048e-02    3.81127390e+01                 3 [ 2.31245048e-02-2.04524569e-090.00000000e+00 ]                 01
 5810.000000    2.92266623e-02    3.81349496e+01                 3 [ 2.92266623e-022.96396182e-090.00000000e+00 ]                 01
 5820.000000    3.62282022e-02    3.81587559e+01                 3 [ 3.62282022e-029.14798125e-100.00000000e+00 ]                 01
 5830.000000    4.22255769e-02    3.81845262e+01                 3 [ 4.22255769e-021.56099345e-090.00000000e+00 ]                 01
 5840.000000    4.45110399e-02    3.82125621e+01                 3 [ 4.45110399e-022.78727958e-090.00000000e+00 ]                 01
 5850.000000    4.35744224e-02    3.82429753e+01                 3 [ 4.35744224e-027.45372221e-100.00000000e+00 ]                 01
 5860.000000    4.22470463e-02    3.82757412e+01                 3 [ 4.22470463e-023.32969441e-090.00000000e+00 ]                 01
 5870.000000    3.67426364e-02    3.83107380e+01                 3 [ 3.67426364e-023.44372990e-090.00000000e+00 ]                 01
 5880.000000    2.90277608e-02    3.83476722e+01                 3 [ 2.90277608e-02-8.39897026e-110.00000000e+00 ]                 01
 5890.000000    2.08414000e-02    3.83861377e+01                 3 [ 2.08414000e-02-3.22095513e-090.00000000e+00 ]                 01
 5900.000000    1.32239514e-02    3.84256963e+01                 3 [ 1.32239514e-02-1.92598294e-090.00000000e+00 ]                 01
 5910.000000    7.06401938e-03    3.84659415e+01                 3 [ 7.06401938e-03-1.47281493e-090.00000000e+00 ]                 01
 5920.000000    4.57246906e-03    3.85065677e+01                 3 [ 4.57246906e-033.52932597e-090.00000000e+00 ]                 01
 5930.000000    4.27134600e-03    3.85474483e+01                 3 [ 4.27134600e-033.37104095e-090.00000000e+00 ]                 01
 5940.000000    5.26234840e-03    3.85885644e+01                 3 [ 5.26234840e-031.04944731e-090.00000000e+00 ]                 01
 5950.000000    8.92327688e-03    3.86299838e+01                 3 [ 8.92327688e-03-3.90360494e-100.00000000e+00 ]                 01
 5960.000000    1.01858525e-02    3.86718625e+01                 3 [ 1.01858525e-023.47620193e-100.00000000e+00 ]                 01
 5970.000000    8.24229258e-03    3.87142682e+01                 3 [ 8.24229258e-031.61634137e-090.00000000e+00 ]                 01
 5980.000000    6.36625255e-03    3.87571127e+01                 3 [ 6.36625255e-03-1.32088924e-090.00000000e+00 ]                 01
 5990.000000    1.98021296e-03    3.88002781e+01                 3 [ 1.98021296e-03-2.30696189e-100.00000000e+00 ]                 01
 6000.000000   -5.92455223e-03    3.88435119e+01                 3 [ -5.92455223e-035.56297122e-100.00000000e+00 ]                 01
 6010.000000   -1.50107384e-02    3.88863919e+01                 3 [ -1.50107384e-02-2.70336567e-090.00000000e+00 ]                 01
 6020.000000   -2.40276777e-02    3.89284354e+01                 3 [ -2.40276777e-02-2.59537996e-090.00000000e+00 ]                 01
 6030.000000   -3.15119174e-02    3.89691694e+01                 3 [ -3.15119174e-02-4.00377552e-100.00000000e+00 ]                 01
 6040.000000   -3.93665656e-02    3.90081775e+01                 3 [ -3.93665656e-02-2.70188598e-090.00000000e+00 ]                 01
 6050.000000   -4.52084305e-02    3.90450554e+01                 3 [ -4.52084305e-023.54733974e-090.00000000e+00 ]                 01
 6060.000000   -4.80741803e-02    3.90794967e+01                 3 [ -4.80741803e-023.04689370e-090.00000000e+00 ]                 01
 6070.000000   -4.58800639e-02    3.91113867e+01                 3 [ -4.58800639e-02-9.71031226e-100.00000000e+00 ]                 01
 6080.000000   -4.21901990e-02    3.91408257e+01                 3 [ -4.21901990e-02-2.17645747e-090.00000000e+00 ]                 01
 6090.000000   -3.54126259e-02    3.91680272e+01                 3 [ -3.54126259e-02-9.73213235e-100.00000000e+00 ]                 01
 6100.000000   -2.57971639e-02    3.91933651e+01                 3 [ -2.57971639e-02-1.84616727e-090.00000000e+00 ]                 01
 6110.000000   -1.65457641e-02    3.92173451e+01                 3 [ -1.65457641e-02-9.92300253e-100.00000000e+00 ]                 01
 6120.000000   -8.52789323e-03    3.92404575e+01                 3 [ -8.52789323e-03-5.90535723e-100.00000000e+00 ]                 01
 6130.000000   -1.56867688e-03    3.92631291e+01                 3 [ -1.56867688e-032.79796147e-090.00000000e+00 ]                 01
 6140.000000    7.71736617e-03    3.92857756e+01                 3 [ 7.71736617e-03-3.41487697e-090.00000000e+00 ]                 01
